team,games,winrate,avg_kills,avg_deaths,avg_dragons,avg_barons,avg_towers,avg_gamelength
Guinea Pink,33,0.45454545454545453,16.545454545454547,17.0,2.0,0.6060606060606061,6.2727272727272725,1980.1515151515152
Weibo Gaming Youth Team,11,0.45454545454545453,14.636363636363637,14.090909090909092,2.090909090909091,0.36363636363636365,5.2727272727272725,1816.6363636363637
Keypulse Esports,22,0.45454545454545453,17.90909090909091,17.09090909090909,2.3636363636363638,0.5909090909090909,5.863636363636363,1905.8181818181818
Zenshi Gaming,11,0.45454545454545453,15.272727272727273,17.181818181818183,2.6363636363636362,0.36363636363636365,4.545454545454546,2044.3636363636363
Anyone's Legend.Young,11,0.45454545454545453,17.90909090909091,16.363636363636363,1.5454545454545454,0.18181818181818182,5.090909090909091,1711.8181818181818
Once Upon A Team,53,0.4528301886792453,14.150943396226415,16.132075471698112,2.169811320754717,0.41509433962264153,5.226415094339623,1944.301886792453
Malvinas Gaming,20,0.45,16.65,18.95,1.95,0.5,5.5,1959.55
Hanwha Life Esports Challengers,105,0.44761904761904764,15.752380952380953,15.152380952380952,2.219047619047619,0.5523809523809524,5.4,1963.047619047619
Blue Otter,47,0.44680851063829785,14.72340425531915,15.0,2.276595744680851,0.574468085106383,5.23404255319149,2070.1702127659573
CTBC Flying Oyster Academy,65,0.4461538461538462,16.446153846153845,20.46153846153846,1.9846153846153847,0.36923076923076925,5.769230769230769,1845.6615384615384
Team Insidious,65,0.4461538461538462,17.26153846153846,17.29230769230769,2.3692307692307693,0.5076923076923077,5.984615384615385,1943.553846153846
A One Man Army Prime,9,0.4444444444444444,17.333333333333332,23.11111111111111,1.7777777777777777,0.5555555555555556,5.555555555555555,1809.5555555555557
Nice Try,9,0.4444444444444444,17.555555555555557,19.333333333333332,2.111111111111111,0.4444444444444444,5.777777777777778,1795.3333333333333
XV eSports,9,0.4444444444444444,12.333333333333334,14.88888888888889,2.2222222222222223,0.2222222222222222,5.444444444444445,1813.111111111111
MGN Vikings Academy,27,0.4444444444444444,17.185185185185187,20.85185185185185,2.2962962962962963,0.5555555555555556,5.111111111111111,1829.148148148148
DKB XPERION NXT,18,0.4444444444444444,20.055555555555557,20.555555555555557,2.388888888888889,0.5,6.222222222222222,1919.4444444444443
Supernova,45,0.4444444444444444,13.555555555555555,17.6,2.022222222222222,0.4888888888888889,6.288888888888889,1943.5555555555557
The Secret Club,27,0.4444444444444444,18.59259259259259,20.962962962962962,1.7777777777777777,0.2962962962962963,5.222222222222222,1778.4444444444443
Ethereal Enigmas,63,0.4444444444444444,19.0,21.015873015873016,2.5396825396825395,0.5079365079365079,5.682539682539683,1911.7936507936508
Team Vitality,52,0.4423076923076923,13.961538461538462,15.288461538461538,2.1538461538461537,0.5961538461538461,6.0576923076923075,2060.596153846154
Rich Gang,43,0.4418604651162791,14.581395348837209,16.58139534883721,2.0,0.4186046511627907,5.72093023255814,1844.093023255814
WAP Esports,32,0.4375,13.6875,16.71875,2.1875,0.53125,5.59375,1974.84375
Barcząca Esports,16,0.4375,17.375,20.75,2.5,0.5625,5.1875,1906.75
Underworld Esports,16,0.4375,13.375,15.875,2.4375,0.75,6.0625,1934.8125
Fox Gaming,55,0.43636363636363634,15.89090909090909,16.70909090909091,2.1272727272727274,0.6545454545454545,5.6909090909090905,1991.2363636363636
PÊEK Gaming,23,0.43478260869565216,15.73913043478261,18.782608695652176,2.5652173913043477,0.6086956521739131,6.434782608695652,2133.086956521739
Eintracht Frankfurt,53,0.4339622641509434,15.264150943396226,17.132075471698112,2.30188679245283,0.7735849056603774,5.962264150943396,2027.1509433962265
Oh My God,53,0.4339622641509434,14.471698113207546,15.39622641509434,2.056603773584906,0.4339622641509434,4.962264150943396,1972.0
Team UNiTY,53,0.4339622641509434,17.30188679245283,16.50943396226415,2.150943396226415,0.5849056603773585,6.188679245283019,1925.7358490566037
Jörmungang,44,0.4318181818181818,15.272727272727273,20.431818181818183,1.9545454545454546,0.5,5.7272727272727275,1899.25
Fog Esports,58,0.43103448275862066,16.844827586206897,18.689655172413794,2.1551724137931036,0.46551724137931033,5.586206896551724,1882.1206896551723
Gen.G Global Academy,130,0.4307692307692308,14.4,16.746153846153845,2.123076923076923,0.4,5.569230769230769,1913.9307692307693
Rage Bait e-Sports,7,0.42857142857142855,22.714285714285715,22.285714285714285,2.7142857142857144,0.8571428571428571,6.428571428571429,2170.8571428571427
Papo Secos,7,0.42857142857142855,16.714285714285715,21.142857142857142,2.0,0.42857142857142855,4.714285714285714,1757.857142857143
Kyo eSports,7,0.42857142857142855,19.142857142857142,22.714285714285715,2.4285714285714284,0.42857142857142855,5.0,1827.4285714285713
Howl Esports,7,0.42857142857142855,15.428571428571429,19.0,1.1428571428571428,0.42857142857142855,5.428571428571429,1708.4285714285713
Inferno Esports,7,0.42857142857142855,12.714285714285714,20.428571428571427,1.5714285714285714,0.14285714285714285,4.142857142857143,1670.4285714285713
Icon Esports,14,0.42857142857142855,14.642857142857142,19.357142857142858,2.357142857142857,0.5714285714285714,4.642857142857143,1861.0714285714287
Green Dolphin Gaming,21,0.42857142857142855,14.857142857142858,17.761904761904763,2.2857142857142856,0.5714285714285714,5.857142857142857,1994.7619047619048
One More Esports,68,0.4264705882352941,16.779411764705884,19.014705882352942,2.25,0.5294117647058824,5.352941176470588,1932.7941176470588
BeFive,47,0.425531914893617,16.680851063829788,22.02127659574468,1.6170212765957446,0.425531914893617,5.382978723404255,1761.4468085106382
Team Paradox,52,0.4230769230769231,15.307692307692308,20.134615384615383,1.9038461538461537,0.40384615384615385,5.75,1932.5
Corinthians Esports,52,0.4230769230769231,14.096153846153847,16.01923076923077,2.2115384615384617,0.4423076923076923,6.153846153846154,2008.4807692307693
Austrian Force willhaben,64,0.421875,15.796875,16.546875,2.265625,0.53125,5.9375,1917.96875
Dplus KIA Challengers,110,0.41818181818181815,14.563636363636364,17.509090909090908,2.2636363636363637,0.4636363636363636,4.381818181818182,1963.6272727272728
Grow uP eSports,12,0.4166666666666667,16.916666666666668,23.333333333333332,1.5833333333333333,0.5,5.333333333333333,1847.9166666666667
Nongshim RedForce,144,0.4166666666666667,13.972222222222221,17.11111111111111,1.7083333333333333,0.5138888888888888,5.694444444444445,1860.4027777777778
Night Cap,12,0.4166666666666667,17.5,17.666666666666668,2.3333333333333335,0.5,5.166666666666667,2078.5833333333335
BAAM Esports,77,0.4155844155844156,18.285714285714285,18.844155844155843,2.1948051948051948,0.5584415584415584,6.0519480519480515,1944.7012987012988
Lille Esport,41,0.4146341463414634,16.073170731707318,18.902439024390244,2.4390243902439024,0.5609756097560976,5.682926829268292,1935.0731707317073
Shopify Rebellion,63,0.4126984126984127,12.047619047619047,15.444444444444445,2.0952380952380953,0.5238095238095238,4.9523809523809526,2094.777777777778
Caldya Esport,17,0.4117647058823529,16.764705882352942,17.705882352941178,2.4705882352941178,0.7647058823529411,5.705882352941177,2072.0588235294117
e-Champ Gaming,17,0.4117647058823529,15.235294117647058,17.941176470588236,2.0,0.47058823529411764,5.647058823529412,1984.5882352941176
Ruddy Esports,39,0.41025641025641024,15.897435897435898,18.05128205128205,1.9230769230769231,0.3333333333333333,5.461538461538462,1874.2820512820513
Soul's Heart Esport,5,0.4,17.2,19.4,2.0,0.2,5.0,1728.8
Sponge Gaming,10,0.4,22.0,21.3,2.0,0.4,5.5,1883.1
Team Mentality,5,0.4,18.0,24.6,2.2,0.4,4.8,1837.6
No Barry Berry,5,0.4,18.6,17.6,2.0,0.0,5.2,1989.8
NEO ZEPHYR,5,0.4,18.8,21.2,2.0,0.6,5.0,1992.0
ZGDX Gaming,10,0.4,15.3,18.4,2.1,0.8,4.7,1926.9
WLGaming Esports,40,0.4,17.95,19.025,2.175,0.4,5.8,1986.225
Dynamo Eclot,35,0.4,14.257142857142858,18.82857142857143,2.057142857142857,0.5714285714285714,5.714285714285714,2005.4285714285713
Permitta eSports,5,0.4,13.8,22.0,1.2,0.2,3.8,1834.2
DCT eSports,10,0.4,18.2,17.2,2.5,0.4,6.6,2067.9
LittleSans,5,0.4,24.0,21.0,3.0,1.0,8.6,2130.4
BBL Dark Passage,53,0.39622641509433965,15.320754716981131,16.09433962264151,2.2641509433962264,0.6226415094339622,5.037735849056604,2049.4716981132074
DRX,101,0.39603960396039606,13.188118811881187,16.475247524752476,2.0297029702970297,0.5445544554455446,4.881188118811881,1992.881188118812
A One Man Army,48,0.3958333333333333,14.291666666666666,18.625,2.0833333333333335,0.375,5.479166666666667,1939.8125
Kareha Children,43,0.3953488372093023,16.13953488372093,21.25581395348837,2.2093023255813953,0.3023255813953488,5.209302325581396,1944.0
SN CyberCore Esports,28,0.39285714285714285,14.821428571428571,18.357142857142858,1.6428571428571428,0.39285714285714285,4.142857142857143,1816.7857142857142
BNK FEARX Academy,51,0.39215686274509803,18.372549019607842,19.19607843137255,1.5686274509803921,0.43137254901960786,5.509803921568627,1759.0196078431372
Andromeda Gaming,23,0.391304347826087,17.0,20.434782608695652,1.8695652173913044,0.34782608695652173,5.3478260869565215,1842.391304347826
LNG Esports,67,0.3880597014925373,12.08955223880597,14.805970149253731,1.8507462686567164,0.34328358208955223,4.7611940298507465,1961.955223880597
LYON Academy,31,0.3870967741935484,17.806451612903224,18.806451612903224,1.8709677419354838,0.6451612903225806,6.290322580645161,1938.483870967742
Team WE,141,0.3829787234042553,14.26241134751773,16.872340425531913,2.0709219858156027,0.46808510638297873,4.921985815602837,1909.4397163120568
Disguised,47,0.3829787234042553,10.914893617021276,16.872340425531913,2.106382978723404,0.46808510638297873,4.9361702127659575,1996.5531914893618
MY STAR,34,0.38235294117647056,14.529411764705882,18.352941176470587,1.8823529411764706,0.47058823529411764,5.029411764705882,1942.1764705882354
OKSavingsBank BRION,105,0.38095238095238093,12.895238095238096,14.228571428571428,2.0285714285714285,0.37142857142857144,4.704761904761905,1936.752380952381
Karmine Corp Blue Stars,42,0.38095238095238093,14.5,17.88095238095238,1.7142857142857142,0.4523809523809524,4.928571428571429,1966.0714285714287
Dynamo Eclot Talents,29,0.3793103448275862,14.206896551724139,18.620689655172413,2.2413793103448274,0.41379310344827586,4.517241379310345,1877.9655172413793
Mighty Eagles,8,0.375,20.625,25.375,2.0,0.25,6.25,2050.75
EDG Youth Team,16,0.375,17.125,18.9375,2.25,0.375,4.375,1770.3125
Dream Makers,16,0.375,13.6875,20.5,1.875,0.5,5.625,1979.125
DMG Esports,40,0.375,14.3,16.375,1.95,0.375,4.825,1817.25
Leviatan,40,0.375,11.9,14.65,1.475,0.475,4.775,1997.4
Ultra Prime,75,0.37333333333333335,12.613333333333333,14.893333333333333,2.1466666666666665,0.5066666666666667,4.72,1946.6133333333332
Lundqvist Lightside,35,0.37142857142857144,15.17142857142857,20.457142857142856,2.2,0.37142857142857144,5.314285714285714,1849.0285714285715
Team Heretics,54,0.37037037037037035,10.703703703703704,14.796296296296296,2.1666666666666665,0.37037037037037035,4.62962962962963,1999.9814814814815
Winthrop University,47,0.3617021276595745,13.76595744680851,15.106382978723405,2.0851063829787235,0.5531914893617021,5.319148936170213,2025.5531914893618
Team BDS,50,0.36,13.88,15.42,2.3,0.64,5.5,2103.82
OKSavingsBank BRION Challengers,96,0.3541666666666667,12.9375,16.59375,1.7708333333333333,0.5,4.8125,1939.6458333333333
Joblife,48,0.3541666666666667,13.166666666666666,15.5625,2.3125,0.5208333333333334,4.708333333333333,2029.5625
Cupid Esports,17,0.35294117647058826,15.352941176470589,19.058823529411764,1.7647058823529411,0.7058823529411765,5.882352941176471,2081.529411764706
Vortex (Japanese Team),17,0.35294117647058826,18.58823529411765,18.529411764705884,1.9411764705882353,0.5882352941176471,5.117647058823529,1885.4705882352941
Monta Club,34,0.35294117647058826,17.029411764705884,20.58823529411765,2.0294117647058822,0.6176470588235294,6.411764705882353,2125.6470588235293
ThunderTalk Gaming,105,0.3523809523809524,12.466666666666667,16.771428571428572,1.8666666666666667,0.4,4.6761904761904765,1887.695238095238
Eintracht Spandau,49,0.3469387755102041,17.142857142857142,19.224489795918366,1.8979591836734695,0.5714285714285714,5.6938775510204085,1999.9795918367347
Never Give Up,26,0.34615384615384615,15.653846153846153,21.153846153846153,2.076923076923077,0.4230769230769231,5.038461538461538,1890.076923076923
RATZ,29,0.3448275862068966,15.068965517241379,19.862068965517242,2.0344827586206895,0.6206896551724138,5.793103448275862,2092.137931034483
DOCISK,32,0.34375,18.65625,19.6875,2.3125,0.4375,4.8125,1950.71875
Zerance,47,0.3404255319148936,13.957446808510639,17.851063829787233,2.0,0.3617021276595745,4.829787234042553,1915.1702127659576
NORTHS FURY,9,0.3333333333333333,19.444444444444443,20.444444444444443,2.111111111111111,0.4444444444444444,5.222222222222222,1715.5555555555557
Bilibili Gaming Junior,15,0.3333333333333333,16.133333333333333,16.933333333333334,1.4666666666666666,0.2,4.533333333333333,1840.4
Inside Games,6,0.3333333333333333,11.333333333333334,14.833333333333334,1.3333333333333333,0.16666666666666666,3.8333333333333335,1464.6666666666667
VININE,3,0.3333333333333333,27.333333333333332,35.0,2.0,0.6666666666666666,4.0,2071.6666666666665
Void Requiem,3,0.3333333333333333,19.333333333333332,26.333333333333332,1.3333333333333333,1.0,3.0,1668.6666666666667
Zerolag Esports,39,0.3333333333333333,15.076923076923077,20.128205128205128,2.3333333333333335,0.41025641025641024,4.461538461538462,1852.5897435897436
LYON,33,0.3333333333333333,12.909090909090908,14.484848484848484,2.393939393939394,0.36363636363636365,5.454545454545454,2010.939393939394
VfB eSports,3,0.3333333333333333,18.333333333333332,21.333333333333332,2.0,0.3333333333333333,6.0,1893.0
Bitfix Gaming,6,0.3333333333333333,19.333333333333332,22.833333333333332,2.3333333333333335,0.3333333333333333,6.166666666666667,1780.0
Hanoi Rookies Esports,12,0.3333333333333333,18.083333333333332,20.333333333333332,1.4166666666666667,0.25,5.25,1771.25
Dark Roses,6,0.3333333333333333,13.333333333333334,22.333333333333332,2.1666666666666665,0.3333333333333333,3.6666666666666665,1772.0
Icon Esports (Mexican Team),3,0.3333333333333333,13.666666666666666,22.666666666666668,1.6666666666666667,0.6666666666666666,5.333333333333333,1968.6666666666667
AKA HERO,3,0.3333333333333333,21.333333333333332,24.0,1.6666666666666667,1.0,7.666666666666667,2066.3333333333335
BWE Esports,3,0.3333333333333333,16.0,15.333333333333334,2.3333333333333335,0.3333333333333333,8.666666666666666,2044.6666666666667
regnum4games,3,0.3333333333333333,18.666666666666668,19.0,3.3333333333333335,1.0,8.0,2101.3333333333335
Seven Dark,27,0.3333333333333333,14.814814814814815,18.074074074074073,1.8518518518518519,0.5555555555555556,4.407407407407407,1918.6296296296296
Footprint Gaming,3,0.3333333333333333,12.333333333333334,19.666666666666668,1.6666666666666667,0.3333333333333333,3.0,1574.3333333333333
Nongshim RedForce Academy,103,0.3300970873786408,17.07766990291262,21.038834951456312,1.796116504854369,0.33980582524271846,4.456310679611651,1837.4563106796118
Delta Syndicate,43,0.32558139534883723,18.348837209302324,17.813953488372093,2.5348837209302326,0.46511627906976744,5.232558139534884,1914.7209302325582
Apex Mission Impossible,37,0.32432432432432434,13.432432432432432,16.513513513513512,2.027027027027027,0.4864864864864865,4.864864864864865,2040.8918918918919
Royal Never Give Up,31,0.3225806451612903,12.03225806451613,16.096774193548388,1.8387096774193548,0.3548387096774194,4.483870967741935,2021.3548387096773
FunPlus Phoenix,115,0.3217391304347826,13.678260869565218,17.556521739130435,1.9739130434782608,0.3739130434782609,4.608695652173913,1953.208695652174
GLORE,50,0.32,15.96,20.38,1.82,0.34,5.1,1824.86
Fukuoka SoftBank HAWKS gaming,54,0.3148148148148148,12.055555555555555,18.296296296296298,1.4814814814814814,0.4074074074074074,4.351851851851852,1877.851851851852
Actions Per Minute,45,0.3111111111111111,14.822222222222223,19.0,1.8444444444444446,0.35555555555555557,4.933333333333334,1872.9333333333334
Skillcamp,52,0.3076923076923077,13.615384615384615,18.26923076923077,1.9615384615384615,0.34615384615384615,4.846153846153846,1900.5384615384614
Silent Storm Esports,10,0.3,17.2,25.1,2.2,0.3,4.3,1715.8
Lenovo Legion Honvéd,30,0.3,18.9,24.766666666666666,2.2,0.36666666666666664,4.233333333333333,1848.5
Zer0 Trein0,10,0.3,14.6,23.8,1.9,0.4,3.9,2074.7
NextGeneration Esports,10,0.3,20.6,22.2,2.2,0.8,5.7,2019.0
Team BDS Academy,47,0.2978723404255319,15.02127659574468,19.148936170212767,1.9361702127659575,0.425531914893617,5.0212765957446805,1944.1063829787233
Venomcrest Esports,31,0.2903225806451613,13.935483870967742,21.032258064516128,1.7741935483870968,0.3548387096774194,4.516129032258065,1885.774193548387
evil genius (RTV Team),7,0.2857142857142857,20.285714285714285,24.714285714285715,2.142857142857143,0.2857142857142857,4.428571428571429,1874.0
Orbit Anonymo Esports,49,0.2857142857142857,13.204081632653061,18.714285714285715,2.0816326530612246,0.40816326530612246,4.1020408163265305,1972.3061224489795
ThunderTalk Gaming Young,7,0.2857142857142857,15.285714285714286,17.714285714285715,1.4285714285714286,0.14285714285714285,4.0,1713.5714285714287
Magaza Esports,14,0.2857142857142857,13.785714285714286,20.357142857142858,1.7857142857142858,0.14285714285714285,4.285714285714286,1814.7142857142858
BraVeLY,42,0.2857142857142857,15.452380952380953,20.095238095238095,1.6666666666666667,0.30952380952380953,4.285714285714286,1805.7857142857142
Ground Zero Gaming,57,0.2807017543859649,17.350877192982455,21.54385964912281,1.7017543859649122,0.42105263157894735,4.12280701754386,1834.7368421052631
EKO Esports,37,0.2702702702702703,14.891891891891891,20.81081081081081,1.837837837837838,0.4864864864864865,4.675675675675675,1866.4324324324325
V3 Esports,26,0.2692307692307692,13.461538461538462,19.73076923076923,1.8076923076923077,0.15384615384615385,4.653846153846154,1794.423076923077
DetonatioN FocusMe,53,0.2641509433962264,12.09433962264151,16.452830188679247,1.830188679245283,0.2830188679245283,3.981132075471698,1911.4150943396226
KAOS e-sport,38,0.2631578947368421,15.605263157894736,22.13157894736842,1.6578947368421053,0.2894736842105263,4.131578947368421,1821.578947368421
Dignitas,39,0.2564102564102564,10.897435897435898,15.256410256410257,1.794871794871795,0.358974358974359,4.358974358974359,2065.5384615384614
GameWard,43,0.2558139534883721,10.116279069767442,16.11627906976744,2.0930232558139537,0.3488372093023256,3.697674418604651,1980.6279069767443
Saving OCE,4,0.25,16.25,16.0,2.25,0.5,4.5,1806.5
ODD Esports,36,0.25,13.86111111111111,23.055555555555557,1.9166666666666667,0.3333333333333333,4.166666666666667,1854.7777777777778
Priority,16,0.25,15.9375,22.875,1.9375,0.3125,4.125,1972.0625
Diver (Portuguese Team),8,0.25,12.0,21.75,1.375,0.375,3.375,1752.375
Fractious eSports,12,0.25,12.25,18.166666666666668,2.25,0.5833333333333334,4.75,1973.4166666666667
CNG Royal,4,0.25,16.75,16.75,2.0,0.5,5.0,1930.0
Vietnam (National Team),4,0.25,13.0,18.5,1.5,0.25,3.25,1661.75
AaB Esport,4,0.25,18.25,25.25,2.5,0.5,4.0,2118.75
ΣΤΕΝΑΧΩΡΕΜΕΝΟΙ,4,0.25,12.75,23.25,2.0,0.25,3.75,1917.5
Pulse Star,32,0.25,11.75,20.0625,1.59375,0.34375,3.96875,1812.71875
Bastu Five,4,0.25,16.0,26.5,0.75,0.25,3.75,1871.25
DN Freecs,96,0.23958333333333334,11.25,16.125,1.6458333333333333,0.3125,3.9791666666666665,1954.9479166666667
Rise Gaming,38,0.23684210526315788,12.289473684210526,15.947368421052632,2.263157894736842,0.42105263157894735,4.7368421052631575,2086.815789473684
VelbeliKaizokudan,38,0.23684210526315788,14.31578947368421,22.157894736842106,1.4210526315789473,0.2894736842105263,4.2631578947368425,1892.4736842105262
BRUTE,38,0.23684210526315788,13.552631578947368,20.05263157894737,1.8421052631578947,0.4473684210526316,3.9473684210526314,1874.3684210526317
Guasones,34,0.23529411764705882,10.735294117647058,16.441176470588236,1.7941176470588236,0.29411764705882354,3.8529411764705883,1810.2058823529412
aNc Legends,30,0.23333333333333334,13.4,19.166666666666668,1.8,0.4,4.266666666666667,1902.2666666666667
Team Evermeet,22,0.22727272727272727,15.0,19.0,2.0,0.2727272727272727,4.954545454545454,1911.0
LODIS,32,0.21875,13.65625,18.71875,2.28125,0.5625,4.46875,2112.5625
SK Gaming,37,0.21621621621621623,8.945945945945946,17.35135135135135,1.6756756756756757,0.24324324324324326,4.081081081081081,1906.8648648648648
HELL PIGS,56,0.21428571428571427,16.767857142857142,26.839285714285715,1.4642857142857142,0.21428571428571427,3.767857142857143,1732.5
EXILE esports,38,0.21052631578947367,12.526315789473685,20.31578947368421,1.5526315789473684,0.3157894736842105,3.6842105263157894,1890.3684210526317
Rogue,29,0.20689655172413793,11.517241379310345,16.20689655172414,2.3448275862068964,0.5517241379310345,4.793103448275862,2108.3793103448274
Nigma Galaxy,29,0.20689655172413793,17.862068965517242,23.275862068965516,1.5517241379310345,0.1724137931034483,3.2413793103448274,1836.8620689655172
PRINCIPALITY,10,0.2,13.1,24.1,1.6,0.5,3.7,1947.2
Lotus,5,0.2,18.2,23.8,2.8,0.4,5.2,2437.8
Ligre Gaming,5,0.2,11.6,22.8,2.4,0.2,2.8,1649.0
HUTECH CHICKEN,5,0.2,19.6,22.6,2.2,0.0,4.8,1846.4
Team High Ground,5,0.2,11.2,18.0,1.8,0.6,5.4,1967.2
REDPack Esports,5,0.2,10.6,20.6,1.2,0.2,2.6,1539.2
Hurricane of Feathers,15,0.2,14.133333333333333,23.866666666666667,1.5333333333333334,0.2,3.7333333333333334,1938.9333333333334
Ankora Gaming,5,0.2,17.6,22.0,1.8,0.2,4.2,1923.0
Orzeł Barcząca Esports,5,0.2,15.0,19.0,1.6,0.4,3.6,1831.0
Black Dog,10,0.2,17.4,21.0,2.1,0.0,4.5,1921.3
devils.one,15,0.2,13.733333333333333,18.133333333333333,1.8,0.4,4.2,2015.7333333333333
Chiefs Esports Club,51,0.19607843137254902,10.196078431372548,16.235294117647058,1.3725490196078431,0.3333333333333333,3.450980392156863,1868.9803921568628
ZETA,27,0.18518518518518517,9.925925925925926,20.333333333333332,1.7037037037037037,0.1111111111111111,3.4074074074074074,1744.7777777777778
Tigers eSports,6,0.16666666666666666,13.833333333333334,23.5,1.8333333333333333,0.16666666666666666,2.5,1849.1666666666667
Team Refuse,18,0.16666666666666666,13.666666666666666,23.944444444444443,1.7777777777777777,0.4444444444444444,4.222222222222222,1898.7222222222222
Gaming Barcelona,18,0.16666666666666666,12.944444444444445,20.72222222222222,1.8888888888888888,0.3333333333333333,3.5555555555555554,1896.1666666666667
Lupus Esports,25,0.16,13.12,20.52,1.2,0.2,3.4,1717.32
Aurora,44,0.1590909090909091,12.590909090909092,20.863636363636363,1.5681818181818181,0.18181818181818182,3.9318181818181817,1847.3181818181818
Hands,28,0.14285714285714285,9.035714285714286,22.571428571428573,1.1785714285714286,0.14285714285714285,2.357142857142857,1619.0357142857142
3BL Esports,7,0.14285714285714285,14.0,19.571428571428573,2.5714285714285716,0.14285714285714285,4.0,1772.2857142857142
CORE 128,14,0.14285714285714285,12.714285714285714,18.928571428571427,2.4285714285714284,0.2857142857142857,3.7142857142857144,2085.285714285714
Vancouver Impact,14,0.14285714285714285,11.0,22.285714285714285,1.5714285714285714,0.5,3.642857142857143,2043.2142857142858
Fluxo W7M,30,0.13333333333333333,9.466666666666667,16.466666666666665,1.7666666666666666,0.2,3.1333333333333333,1918.6666666666667
ZeroZone Gaming,15,0.13333333333333333,14.133333333333333,22.133333333333333,1.2,0.4,4.0,1947.2666666666667
Radical Pop Gaming,22,0.09090909090909091,11.863636363636363,24.59090909090909,1.0454545454545454,0.13636363636363635,1.6818181818181819,1695.5
Hungkuang Falcon (弘光獵鷹),18,0.05555555555555555,13.11111111111111,25.72222222222222,0.6666666666666666,0.05555555555555555,2.2777777777777777,1654.5555555555557
DRX Academy,93,0.053763440860215055,10.903225806451612,22.655913978494624,0.8387096774193549,0.10752688172043011,1.989247311827957,1711.516129032258
Berimbados,2,0.0,9.5,24.0,1.0,0.0,0.5,1436.5
All for One Gaming,2,0.0,13.5,39.5,0.0,0.0,2.0,1536.0
Natus Vincere,8,0.0,7.5,19.0,1.5,0.375,3.0,1974.875
Xibalbá Esports,5,0.0,8.8,21.0,1.6,0.2,3.4,1820.0
A One Man Army Prime Academy,2,0.0,17.0,26.5,1.5,0.0,4.0,1809.0
Münster Esports - Golden Goats,2,0.0,13.5,28.5,0.0,0.0,0.0,1360.5
ZSM,4,0.0,6.75,25.0,0.75,0.0,1.0,1669.0
GenZ Gaming,7,0.0,16.285714285714285,25.857142857142858,1.1428571428571428,0.14285714285714285,3.2857142857142856,1935.0
LEGACY5,2,0.0,7.5,25.5,0.5,0.0,0.5,1540.5
Geração Estrutura,4,0.0,12.0,22.5,1.0,0.0,2.75,1723.5
Metin2 Enjoyers,2,0.0,14.5,23.5,1.5,0.0,0.0,1539.5
Paputs Gaming,5,0.0,12.4,29.6,0.4,0.0,1.2,1569.2
PaiDA Miwan Bao,1,0.0,10.0,28.0,1.0,0.0,2.0,1737.0
KrabbelGruppeAlpha,2,0.0,4.0,21.0,1.0,0.0,0.0,1636.5
SK Gaming Avarosa,2,0.0,9.5,23.0,0.0,0.0,1.0,1497.5
Melilla Titans,2,0.0,10.0,25.5,1.0,0.0,2.5,1882.5
FRK,2,0.0,12.5,25.0,2.0,0.5,3.5,2209.0
Evolve eSports,4,0.0,13.0,27.5,2.0,0.0,2.75,2022.75
The Forbidden Five,14,0.0,8.5,21.428571428571427,1.1428571428571428,0.0,1.5714285714285714,1755.642857142857
Connect Arena Esports,16,0.0,11.0,27.1875,0.625,0.0,1.25,1582.9375
Team Meliora,6,0.0,13.666666666666666,28.0,1.6666666666666667,0.0,3.0,1731.6666666666667
Team Revolta,1,0.0,26.0,35.0,1.0,0.0,4.0,1743.0
Team Blaze 1,2,0.0,5.0,24.5,0.5,0.0,0.0,1435.5
Sportia Khore,2,0.0,13.5,29.0,3.0,0.5,2.5,1960.5
Karam El Sham,3,0.0,13.666666666666666,27.666666666666668,1.6666666666666667,0.0,0.6666666666666666,1526.6666666666667
HST,4,0.0,14.75,20.25,2.0,0.25,3.5,1850.5
Str1ve eSports,2,0.0,5.0,22.0,0.5,0.0,1.5,1576.5
Japan (National Team),3,0.0,6.333333333333333,21.333333333333332,0.3333333333333333,0.0,1.3333333333333333,1547.3333333333333
JY Gaming,2,0.0,17.5,26.5,1.0,0.5,2.0,1936.5
eSports Cologne e.V.,2,0.0,13.5,25.0,1.0,0.0,3.0,1927.5
BloomStorm,10,0.0,8.2,25.5,0.9,0.1,1.7,1680.6
Black Lion,2,0.0,10.5,26.5,1.0,0.0,2.0,1647.5
Broke,2,0.0,12.0,29.0,0.0,0.0,2.5,1503.0
VeLocitY (Japanese Team),9,0.0,10.11111111111111,21.77777777777778,1.5555555555555556,0.4444444444444444,3.0,1884.6666666666667
